ROW_ID,CREATED,CREATED_BY,LAST_UPD,LAST_UPD_BY,MODIFICATION_NUM,CONFLICT_ID,NAME,PROJECT_ID,REPOSITORY_ID,type,cache_data,DB_LAST_UPD,dirty_reads,distinct,force_active,gen_reassign_act,inactive,insert_update_all_columns,log_changes,maximum_cursor_size,multirecipient_select,no_delete,no_insert,no_update,no_merge,OBJ_LOCKED_DATE,object_locked,owner_delete,placeholder,popup_visibility_type,popup_visibility_auto_all,prefetch_size,REV_FILL_THRESH,scripted,SSE_FLG,SST_FLG,SSV_FLG,BROWSER_CLASS,CLASS_NAME,comments,CONTACT_VIS_FIELD,data_source,DB_LAST_UPD_SRC,enclosure_id_field,EXTENSION_TYPE,hierarchy_parent_field,MODULE_NAME,OBJ_LOCKED_BY,object_language_locked,ORGVIS_FLD_NAME,ORGVIS_MVL_NAME,ORG_VIS_MV_FIELD,OWNER_FLD_NAME,OWNVIS_FLD_NAME,OWN_VIS_MVL,OWN_VIS_MV_FLD,POPUP_VISCAT,POPUP_VISGRPTYPE,POPUP_VISGRRPTDIR,POPUP_VIS_TYPE,POSVIS_FLD_NAME,REC_ID_FLD_NAME,sort_specification,search_specification,status_field,synonym_field,TABLE_NAME,upgrade_ancestor,VIS_MVFLD_NAME,VIS_MVL_NAME,xa_attribute_value_bus_comp,xa_class_id_field,WS_DELETE_FLG,WS_ID,WS_OBJ_VER,WS_SRC_ID,TABLE_ID,CLASS_ID
1-10GH-Q7EF,04-Jun-03,0-1,04-Jun-03,0-1,0,0,AMS User Func Area,1-10GH-EZT,1-10GH-1,Non-Transient,N,02-Feb-24,Y,N,N,N,N,N,Y,,N,N,N,N,N,,N,N,,,N,,,N,,,,,CSSBusComp,AMS User Func Area: USR_TBL,,,repimexp,,,,,,,,,,,,,,,,,,,,,,,,S_FN_PER_APPR,,,,,,N,1-10GH-5LE,0,1-10GH-Q7EF,2789,1645
